Subject	Group	Field	Instance	Length	Variant	Example#	XPath	ExtID	English	English (pattern)	French	Level	Var1	Var2
territories	TerritoriesRegions	territory	QO			0	//ldml/localeDisplayNames/territories/territory[@type="QO"]		Outlying Oceania	Outlying Oceania	régions éloignées de l’Océanie	Moderate		
territories	TerritoriesRegions	territory	UN			0	//ldml/localeDisplayNames/territories/territory[@type="UN"]		United Nations	United Nations	Nations Unies	Moderate		
territories	TerritoriesRegions	territory	UN	s		0	//ldml/localeDisplayNames/territories/territory[@type="UN"][@alt="short"]		UN	UN	ONU	Moderate		
territories	TerritoriesRegions	territory	XA			0	//ldml/localeDisplayNames/territories/territory[@type="XA"]		Pseudo-Accents	Pseudo-Accents	pseudo-accents	Moderate		
territories	TerritoriesRegions	territory	XB			0	//ldml/localeDisplayNames/territories/territory[@type="XB"]		Pseudo-Bidi	Pseudo-Bidi	pseudo-bidi	Moderate		
territories	TerritoriesRegions	territory	ZZ			0	//ldml/localeDisplayNames/territories/territory[@type="ZZ"]		Unknown Region	Unknown Region	région indéterminée	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Central		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Central"]/long/standard		Central Africa Time	Central Africa Time	heure normale d’Afrique centrale	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Eastern"]/long/standard		East Africa Time	East Africa Time	heure normale d’Afrique de l’Est	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Southern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Southern"]/long/standard		South Africa Standard Time	South Africa Standard Time	heure normale d’Afrique méridionale	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Western		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/daylight		West Africa Summer Time	West Africa Summer Time	heure d’été d’Afrique de l’Ouest	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Western		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/generic		West Africa Time	West Africa Time	heure d’Afrique de l’Ouest	Moderate		
timezones	TimeZonesAfrica	metazone	Africa_Western		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Africa_Western"]/long/standard		West Africa Standard Time	West Africa Standard Time	heure normale d’Afrique de l’Ouest	Moderate		
timezones	TimeZonesAfrica	metazone	Cape_Verde		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/daylight		Cape Verde Summer Time	Cape Verde Summer Time	heure d’été du Cap-Vert	Moderate		
timezones	TimeZonesAfrica	metazone	Cape_Verde		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/generic		Cape Verde Time	Cape Verde Time	heure du Cap-Vert	Moderate		
timezones	TimeZonesAfrica	metazone	Cape_Verde		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Cape_Verde"]/long/standard		Cape Verde Standard Time	Cape Verde Standard Time	heure normale du Cap-Vert	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Abidjan			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Abidjan"]/exemplarCity		Abidjan	Abidjan	Abidjan	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Accra			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Accra"]/exemplarCity		Accra	Accra	Accra	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Addis_Ababa			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Addis_Ababa"]/exemplarCity		Addis Ababa	Addis Ababa	Addis-Abeba	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Algiers			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Algiers"]/exemplarCity		Algiers	Algiers	Alger	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Asmera			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Asmera"]/exemplarCity		Asmara	Asmara	Asmara	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Bamako			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Bamako"]/exemplarCity		Bamako	Bamako	Bamako	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Bangui			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Bangui"]/exemplarCity		Bangui	Bangui	Bangui	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Banjul			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Banjul"]/exemplarCity		Banjul	Banjul	Banjul	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Bissau			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Bissau"]/exemplarCity		Bissau	Bissau	Bissau	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Blantyre			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Blantyre"]/exemplarCity		Blantyre	Blantyre	Blantyre	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Brazzaville			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Brazzaville"]/exemplarCity		Brazzaville	Brazzaville	Brazzaville	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Bujumbura			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Bujumbura"]/exemplarCity		Bujumbura	Bujumbura	Bujumbura	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Cairo			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Cairo"]/exemplarCity		Cairo	Cairo	Le Caire	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Casablanca			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Casablanca"]/exemplarCity		Casablanca	Casablanca	Casablanca	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Conakry			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Conakry"]/exemplarCity		Conakry	Conakry	Conakry	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Dakar			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Dakar"]/exemplarCity		Dakar	Dakar	Dakar	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Dar_es_Salaam			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Dar_es_Salaam"]/exemplarCity		Dar es Salaam	Dar es Salaam	Dar es Salaam	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Djibouti			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Djibouti"]/exemplarCity		Djibouti	Djibouti	Djibouti	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Douala			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Douala"]/exemplarCity		Douala	Douala	Douala	Moderate		
timezones	TimeZonesAfrica	zone	Africa/El_Aaiun			0	//ldml/dates/timeZoneNames/zone[@type="Africa/El_Aaiun"]/exemplarCity		El Aaiun	El Aaiun	Laâyoune	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Freetown			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Freetown"]/exemplarCity		Freetown	Freetown	Freetown	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Gaborone			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Gaborone"]/exemplarCity		Gaborone	Gaborone	Gaborone	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Harare			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Harare"]/exemplarCity		Harare	Harare	Harare	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Johannesburg			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Johannesburg"]/exemplarCity		Johannesburg	Johannesburg	Johannesburg	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Juba			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Juba"]/exemplarCity		Juba	Juba	Juba	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Kampala			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Kampala"]/exemplarCity		Kampala	Kampala	Kampala	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Khartoum			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Khartoum"]/exemplarCity		Khartoum	Khartoum	Khartoum	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Kigali			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Kigali"]/exemplarCity		Kigali	Kigali	Kigali	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Kinshasa			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Kinshasa"]/exemplarCity		Kinshasa	Kinshasa	Kinshasa	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Lagos			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Lagos"]/exemplarCity		Lagos	Lagos	Lagos	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Libreville			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Libreville"]/exemplarCity		Libreville	Libreville	Libreville	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Lome			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Lome"]/exemplarCity		Lome	Lome	Lomé	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Luanda			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Luanda"]/exemplarCity		Luanda	Luanda	Luanda	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Lubumbashi			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Lubumbashi"]/exemplarCity		Lubumbashi	Lubumbashi	Lubumbashi	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Lusaka			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Lusaka"]/exemplarCity		Lusaka	Lusaka	Lusaka	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Malabo			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Malabo"]/exemplarCity		Malabo	Malabo	Malabo	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Maputo			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Maputo"]/exemplarCity		Maputo	Maputo	Maputo	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Maseru			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Maseru"]/exemplarCity		Maseru	Maseru	Maseru	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Mbabane			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Mbabane"]/exemplarCity		Mbabane	Mbabane	Mbabane	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Mogadishu			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Mogadishu"]/exemplarCity		Mogadishu	Mogadishu	Mogadiscio	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Monrovia			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Monrovia"]/exemplarCity		Monrovia	Monrovia	Monrovia	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Nairobi			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Nairobi"]/exemplarCity		Nairobi	Nairobi	Nairobi	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Ndjamena			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Ndjamena"]/exemplarCity		Ndjamena	Ndjamena	N’Djamena	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Niamey			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Niamey"]/exemplarCity		Niamey	Niamey	Niamey	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Nouakchott			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Nouakchott"]/exemplarCity		Nouakchott	Nouakchott	Nouakchott	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Ouagadougou			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Ouagadougou"]/exemplarCity		Ouagadougou	Ouagadougou	Ouagadougou	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Porto-Novo			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Porto-Novo"]/exemplarCity		Porto-Novo	Porto-Novo	Porto-Novo	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Sao_Tome			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Sao_Tome"]/exemplarCity		São Tomé	São Tomé	São Tomé	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Tripoli			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Tripoli"]/exemplarCity		Tripoli	Tripoli	Tripoli (Libye)	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Tunis			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Tunis"]/exemplarCity		Tunis	Tunis	Tunis	Moderate		
timezones	TimeZonesAfrica	zone	Africa/Windhoek			0	//ldml/dates/timeZoneNames/zone[@type="Africa/Windhoek"]/exemplarCity		Windhoek	Windhoek	Windhoek	Moderate		
timezones	TimeZonesAfrica	zone	Atlantic/Cape_Verde			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/Cape_Verde"]/exemplarCity		Cape Verde	Cape Verde	Cap-Vert	Moderate		
timezones	TimeZonesAfrica	zone	Atlantic/St_Helena			0	//ldml/dates/timeZoneNames/zone[@type="Atlantic/St_Helena"]/exemplarCity		St. Helena	St. Helena	Sainte-Hélène	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Antananarivo			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Antananarivo"]/exemplarCity		Antananarivo	Antananarivo	Antananarivo	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Chagos			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Chagos"]/exemplarCity		Chagos	Chagos	Chagos	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Comoro			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Comoro"]/exemplarCity		Comoro	Comoro	Comores	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Kerguelen			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Kerguelen"]/exemplarCity		Kerguelen	Kerguelen	Kerguelen	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Mahe			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Mahe"]/exemplarCity		Mahe	Mahe	Mahé	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Mauritius			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Mauritius"]/exemplarCity		Mauritius	Mauritius	Maurice	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Mayotte			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Mayotte"]/exemplarCity		Mayotte	Mayotte	Mayotte	Moderate		
timezones	TimeZonesAfrica	zone	Indian/Reunion			0	//ldml/dates/timeZoneNames/zone[@type="Indian/Reunion"]/exemplarCity		Réunion	Réunion	La Réunion	Moderate		
timezones	TimeZonesCentralAsia	metazone	Kazakhstan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan"]/long/standard		Kazakhstan Time	Kazakhstan Time	heure du Kazakhstan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Kazakhstan_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan_Eastern"]/long/standard		East Kazakhstan Time	East Kazakhstan Time	heure de l’Est du Kazakhstan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Kazakhstan_Western		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Kazakhstan_Western"]/long/standard		West Kazakhstan Time	West Kazakhstan Time	heure de l’Ouest du Kazakhstan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Kyrgystan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Kyrgystan"]/long/standard		Kyrgyzstan Time	Kyrgyzstan Time	heure du Kirghizistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Tajikistan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Tajikistan"]/long/standard		Tajikistan Time	Tajikistan Time	heure du Tadjikistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Turkmenistan		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/daylight		Turkmenistan Summer Time	Turkmenistan Summer Time	heure d’été du Turkménistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Turkmenistan		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/generic		Turkmenistan Time	Turkmenistan Time	heure du Turkménistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Turkmenistan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Turkmenistan"]/long/standard		Turkmenistan Standard Time	Turkmenistan Standard Time	heure normale du Turkménistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Uzbekistan		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/daylight		Uzbekistan Summer Time	Uzbekistan Summer Time	heure d’été de l’Ouzbékistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Uzbekistan		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/generic		Uzbekistan Time	Uzbekistan Time	heure de l’Ouzbékistan	Moderate		
timezones	TimeZonesCentralAsia	metazone	Uzbekistan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Uzbekistan"]/long/standard		Uzbekistan Standard Time	Uzbekistan Standard Time	heure normale de l’Ouzbékistan	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Almaty			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Almaty"]/exemplarCity		Almaty	Almaty	Alma Ata	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Aqtau			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Aqtau"]/exemplarCity		Aqtau	Aqtau	Aktaou	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Aqtobe			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Aqtobe"]/exemplarCity		Aqtobe	Aqtobe	Aktioubinsk	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Ashgabat			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Ashgabat"]/exemplarCity		Ashgabat	Ashgabat	Achgabat	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Atyrau			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Atyrau"]/exemplarCity		Atyrau	Atyrau	Atyraou	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Bishkek			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Bishkek"]/exemplarCity		Bishkek	Bishkek	Bichkek	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Dushanbe			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Dushanbe"]/exemplarCity		Dushanbe	Dushanbe	Douchanbé	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Oral			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Oral"]/exemplarCity		Oral	Oral	Ouralsk	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Qostanay			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Qostanay"]/exemplarCity		Kostanay	Kostanay	Kostanaï	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Qyzylorda			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Qyzylorda"]/exemplarCity		Qyzylorda	Qyzylorda	Kzyl Orda	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Samarkand			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Samarkand"]/exemplarCity		Samarkand	Samarkand	Samarcande	Moderate		
timezones	TimeZonesCentralAsia	zone	Asia/Tashkent			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Tashkent"]/exemplarCity		Tashkent	Tashkent	Tachkent	Moderate		
timezones	TimeZonesEastAsia	metazone	China		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="China"]/long/daylight		China Daylight Time	China Daylight Time	heure d’été de Chine	Moderate		
timezones	TimeZonesEastAsia	metazone	China		generic	0	//ldml/dates/timeZoneNames/metazone[@type="China"]/long/generic		China Time	China Time	heure de la Chine	Moderate		
timezones	TimeZonesEastAsia	metazone	China		standard	0	//ldml/dates/timeZoneNames/metazone[@type="China"]/long/standard		China Standard Time	China Standard Time	heure normale de la Chine	Moderate		
timezones	TimeZonesEastAsia	metazone	Hong_Kong		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/daylight		Hong Kong Summer Time	Hong Kong Summer Time	heure d’été de Hong Kong	Moderate		
timezones	TimeZonesEastAsia	metazone	Hong_Kong		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/generic		Hong Kong Time	Hong Kong Time	heure de Hong Kong	Moderate		
timezones	TimeZonesEastAsia	metazone	Hong_Kong		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Hong_Kong"]/long/standard		Hong Kong Standard Time	Hong Kong Standard Time	heure normale de Hong Kong	Moderate		
timezones	TimeZonesEastAsia	metazone	Hovd		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/daylight		Hovd Summer Time	Hovd Summer Time	heure d’été de Hovd	Moderate		
timezones	TimeZonesEastAsia	metazone	Hovd		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/generic		Hovd Time	Hovd Time	heure de Hovd	Moderate		
timezones	TimeZonesEastAsia	metazone	Hovd		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Hovd"]/long/standard		Hovd Standard Time	Hovd Standard Time	heure normale de Hovd	Moderate		
timezones	TimeZonesEastAsia	metazone	Japan		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/daylight		Japan Daylight Time	Japan Daylight Time	heure d’été du Japon	Moderate		
timezones	TimeZonesEastAsia	metazone	Japan		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/generic		Japan Time	Japan Time	heure du Japon	Moderate		
timezones	TimeZonesEastAsia	metazone	Japan		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Japan"]/long/standard		Japan Standard Time	Japan Standard Time	heure normale du Japon	Moderate		
timezones	TimeZonesEastAsia	metazone	Korea		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/daylight		Korean Daylight Time	Korean Daylight Time	heure d’été de Corée	Moderate		
timezones	TimeZonesEastAsia	metazone	Korea		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/generic		Korean Time	Korean Time	heure de la Corée	Moderate		
timezones	TimeZonesEastAsia	metazone	Korea		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Korea"]/long/standard		Korean Standard Time	Korean Standard Time	heure normale de la Corée	Moderate		
timezones	TimeZonesEastAsia	metazone	Mongolia		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/daylight		Ulaanbaatar Summer Time	Ulaanbaatar Summer Time	heure d’été d’Oulan-Bator	Moderate		
timezones	TimeZonesEastAsia	metazone	Mongolia		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/generic		Ulaanbaatar Time	Ulaanbaatar Time	heure d’Oulan-Bator	Moderate		
timezones	TimeZonesEastAsia	metazone	Mongolia		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Mongolia"]/long/standard		Ulaanbaatar Standard Time	Ulaanbaatar Standard Time	heure normale d’Oulan-Bator	Moderate		
timezones	TimeZonesEastAsia	metazone	Pyongyang		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Pyongyang"]/long/standard		Pyongyang Time	Pyongyang Time	heure de Pyongyang	Moderate		
timezones	TimeZonesEastAsia	metazone	Taipei		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/daylight		Taipei Daylight Time	Taipei Daylight Time	heure d’été de Taipei	Moderate		
timezones	TimeZonesEastAsia	metazone	Taipei		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/generic		Taipei Time	Taipei Time	heure de Taipei	Moderate		
timezones	TimeZonesEastAsia	metazone	Taipei		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Taipei"]/long/standard		Taipei Standard Time	Taipei Standard Time	heure normale de Taipei	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Hong_Kong			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Hong_Kong"]/exemplarCity		Hong Kong	Hong Kong	Hong Kong	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Hovd			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Hovd"]/exemplarCity		Hovd	Hovd	Hovd	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Macau			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Macau"]/exemplarCity		Macao	Macao	Macao	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Pyongyang			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Pyongyang"]/exemplarCity		Pyongyang	Pyongyang	Pyongyang	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Seoul			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Seoul"]/exemplarCity		Seoul	Seoul	Séoul	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Shanghai			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Shanghai"]/exemplarCity		Shanghai	Shanghai	Shanghai	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Taipei			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Taipei"]/exemplarCity		Taipei	Taipei	Taipei	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Tokyo			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Tokyo"]/exemplarCity		Tokyo	Tokyo	Tokyo	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Ulaanbaatar			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Ulaanbaatar"]/exemplarCity		Ulaanbaatar	Ulaanbaatar	Oulan-Bator	Moderate		
timezones	TimeZonesEastAsia	zone	Asia/Urumqi			0	//ldml/dates/timeZoneNames/zone[@type="Asia/Urumqi"]/exemplarCity		Urumqi	Urumqi	Ürümqi	Moderate		
timezones	TimeZonesEurope	metazone	Azores		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/daylight		Azores Summer Time	Azores Summer Time	heure d’été des Açores	Moderate		
timezones	TimeZonesEurope	metazone	Azores		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/generic		Azores Time	Azores Time	heure des Açores	Moderate		
timezones	TimeZonesEurope	metazone	Azores		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Azores"]/long/standard		Azores Standard Time	Azores Standard Time	heure normale des Açores	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Central		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/daylight		Central European Summer Time	Central European Summer Time	heure d’été d’Europe centrale	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Central		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/generic		Central European Time	Central European Time	heure d’Europe centrale	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Central		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Central"]/long/standard		Central European Standard Time	Central European Standard Time	heure normale d’Europe centrale	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Eastern		daylight	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/daylight		Eastern European Summer Time	Eastern European Summer Time	heure d’été d’Europe de l’Est	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Eastern		generic	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/generic		Eastern European Time	Eastern European Time	heure d’Europe de l’Est	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Eastern"]/long/standard		Eastern European Standard Time	Eastern European Standard Time	heure normale d’Europe de l’Est	Moderate		
timezones	TimeZonesEurope	metazone	Europe_Further_Eastern		standard	0	//ldml/dates/timeZoneNames/metazone[@type="Europe_Further_Eastern"]/long/standard		Further-eastern European Time	Further-eastern European Time	heure de Kaliningrad	Moderate		
